date,city,weekdays,high_temp,low_temp,weather,w_direct,w_force
2016/3/6,广州,星期日,25,18,多云,微风,小于3级
2016/3/7,广州,星期一,26,19,多云,微风,小于3级
2016/3/8,广州,星期二,25,21,多云,微风,小于3级
2016/3/9,广州,星期三,22,13,大雨,微风,小于3级
2016/3/10,广州,星期四,11,8,大雨~雷阵雨,微风,小于3级
2016/3/11,广州,星期五,12,8,阴,微风,小于3级
2016/3/12,广州,星期六,14,10,阴,微风,小于3级
2016/3/13,广州,星期日,15,12,中雨~小雨,微风,小于3级
2016/3/14,广州,星期一,15,12,阴,微风,小于3级
2016/3/15,广州,星期二,17,14,阴,微风,小于3级
2016/3/16,广州,星期三,19,17,小雨~阴,微风,小于3级
2016/3/17,广州,星期四,17,15,小雨~雷阵雨,微风,小于3级
2016/3/18,广州,星期五,20,18,小雨,微风,小于3级
2016/3/19,广州,星期六,24,19,小雨~中雨,微风,小于3级
2021/8/16,上海,星期一,28,24,小到中雨,东北风,小于3级
2022/4/13,上海,星期三,15,13,小到中雨,北风,小于3级
2016/3/22,广州,星期二,22,18,大雨,微风,小于3级
2016/3/23,广州,星期三,21,16,大雨,微风,小于3级
2022/4/28,上海,星期四,20,13,小到中雨,东风,小于3级
2016/3/25,广州,星期五,17,9,多云,微风,小于3级
2016/3/26,广州,星期六,20,11,多云~晴,微风,小于3级
2016/3/27,广州,星期日,23,10,晴,微风,小于3级
2016/3/28,广州,星期一,23,10,晴~多云,微风,小于3级
2016/3/29,广州,星期二,23,15,多云,微风,小于3级
2016/3/30,广州,星期三,23,18,多云,微风,小于3级
2016/3/31,广州,星期四,25,18,多云,微风,小于3级
2016/4/1,广州,星期五,27,21,多云~阴,微风,小于3级
2016/4/2,广州,星期六,27,20,阴~多云,微风,小于3级
2022/6/4,上海,星期六,28,22,小到中雨,南风,3级
2022/7/5,上海,星期二,31,24,小到中雨,东风,小于3级
2016/4/5,广州,星期二,27,22,阵雨,微风,小于3级
2016/4/6,广州,星期三,28,22,阴,微风,小于3级
2022/7/25,上海,星期一,34,27,小到中雨,东南风,小于3级
2016/4/8,广州,星期五,28,22,多云,微风,小于3级
2016/4/9,广州,星期六,29,22,多云,微风,小于3级
2023/8/27,哈尔滨,星期日,18,13,小到中雨,北风,小于3级
2016/4/11,广州,星期一,26,21,小雨~阵雨,微风,小于3级
2016/4/12,广州,星期二,26,22,中雨,微风,小于3级
2016/4/13,广州,星期三,25,21,大雨~阵雨,微风,小于3级
2016/4/14,广州,星期四,27,23,阵雨~多云,微风,小于3级
2016/4/15,广州,星期五,27,21,阵雨~多云,微风,小于3级
2016/4/16,广州,星期六,27,23,雷阵雨,微风,小于3级
2018/8/5,广州,星期日,32,26,小到中雨,南风,小于3级
2016/4/18,广州,星期一,25,20,阵雨~多云,微风,小于3级
2016/4/19,广州,星期二,26,20,多云,微风,小于3级
2016/4/20,广州,星期三,27,22,雷阵雨~中雨,微风,小于3级
2018/8/6,广州,星期一,31,27,小到中雨,东风,小于3级
2018/8/19,广州,星期日,31,26,小到中雨,南风,小于3级
2018/8/21,广州,星期二,33,26,小到中雨,东北风,小于3级
2018/8/26,广州,星期日,32,26,小到中雨,北风,3级
2016/4/25,广州,星期一,27,22,雷阵雨,微风,小于3级
2016/4/26,广州,星期二,28,24,大雨~雷阵雨,微风,小于3级
2016/4/27,广州,星期三,28,23,多云,微风,小于3级
2016/4/28,广州,星期四,31,22,多云,微风,小于3级
2016/4/29,广州,星期五,29,22,多云,微风,小于3级
2016/4/30,广州,星期六,30,23,雷阵雨~多云,微风,小于3级
2017/4/1,广州,星期六,23,12,晴,西风,小于3级
2017/4/2,广州,星期日,25,14,晴,东南风,小于3级
2017/4/3,广州,星期一,26,16,晴,南风,3级
2017/4/4,广州,星期二,27,18,多云,东南风,3级
2017/4/5,广州,星期三,27,20,多云,东南风,3级
2017/4/6,广州,星期四,26,21,阵雨,东南风,小于3级
2017/4/7,广州,星期五,27,21,多云,东南风,3级
2017/4/8,广州,星期六,28,23,阵雨,东南风,4级
2017/4/9,广州,星期日,29,24,多云,南风,3级
2017/4/10,广州,星期一,29,19,多云,东南风,小于3级
2017/4/11,广州,星期二,24,17,雷阵雨,北风,4级
2017/4/12,广州,星期三,20,17,中雨,北风,小于3级
2017/4/13,广州,星期四,22,17,阴,东南风,小于3级
2017/4/14,广州,星期五,24,18,阴,西南风,小于3级
2017/4/15,广州,星期六,26,22,阴,东南风,小于3级
2017/4/16,广州,星期日,29,22,多云,东南风,小于3级
2017/4/17,广州,星期一,30,23,多云,西风,3级
2017/4/18,广州,星期二,32,23,阴,西南风,小于3级
2017/4/19,广州,星期三,30,23,阵雨,东风,小于3级
2017/4/20,广州,星期四,29,20,中雨,东风,3级
2018/8/30,广州,星期四,29,24,小到中雨,东南风,小于3级
2017/4/22,广州,星期六,22,17,阵雨,北风,3级
2017/4/23,广州,星期日,24,18,阴,东南风,小于3级
2017/4/24,广州,星期一,24,20,阵雨,东北风,小于3级
2017/4/25,广州,星期二,24,21,小雨,东风,小于3级
2017/4/26,广州,星期三,24,20,中雨,东北风,小于3级
2017/4/27,广州,星期四,23,17,阴,北风,3级
2017/4/28,广州,星期五,25,16,晴,东北风,小于3级
2017/4/29,广州,星期六,28,18,多云,南风,小于3级
2017/4/30,广州,星期日,29,21,多云,东南风,3级
2017/8/1,广州,星期二,35,28,雷阵雨,西风,小于3级
2017/8/2,广州,星期三,35,28,雷阵雨,东南风,小于3级
2017/8/3,广州,星期四,31,27,中雨,南风,小于3级
2017/8/4,广州,星期五,32,26,雷阵雨,东南风,小于3级
2017/8/5,广州,星期六,33,26,雷阵雨,南风,小于3级
2017/8/6,广州,星期日,35,26,多云,东南风,小于3级
2017/8/7,广州,星期一,37,28,晴,南风,小于3级
2017/8/8,广州,星期二,36,28,多云,南风,小于3级
2017/8/9,广州,星期三,35,27,雷阵雨,南风,小于3级
2017/8/10,广州,星期四,34,27,中雨,东南风,小于3级
2017/8/11,广州,星期五,34,28,雷阵雨,西南风,小于3级
2017/8/12,广州,星期六,35,28,多云,东南风,3级
2017/8/13,广州,星期日,35,28,多云,南风,小于3级
2017/8/14,广州,星期一,35,28,晴,南风,小于3级
2017/8/15,广州,星期二,35,28,晴,东南风,小于3级
2017/8/16,广州,星期三,34,28,雷阵雨,西风,小于3级
2017/8/17,广州,星期四,35,28,晴,东南风,小于3级
2017/8/18,广州,星期五,35,28,晴,东南风,小于3级
2017/8/19,广州,星期六,36,28,晴,东风,小于3级
2017/8/20,广州,星期日,36,28,晴,东风,小于3级
2017/8/21,广州,星期一,37,28,晴,东南风,小于3级
2017/8/22,广州,星期二,37,28,多云,东北风,小于3级
2018/9/7,广州,星期五,32,24,小到中雨,北风,小于3级
2017/8/24,广州,星期四,31,26,雷阵雨,西风,小于3级
2017/8/25,广州,星期五,34,26,雷阵雨,北风,小于3级
2017/8/26,广州,星期六,35,25,雷阵雨,北风,小于3级
2017/8/27,广州,星期日,29,24,暴风雨,东风,小于3级
2018/7/13,广州,星期五,30,25,小到中雨,东风,3级
2017/8/29,广州,星期二,34,25,多云,东南风,微风
2017/8/30,广州,星期三,35,26,多云,东风,小于3级
2017/8/31,广州,星期四,35,26,雷阵雨,东北风,小于3级
2018/8/1,广州,星期三,33,26,多云~小雨,西南风,小于3级
2018/8/2,广州,星期四,32,26,多云~小雨,西南风,小于3级
2018/8/3,广州,星期五,31,26,小雨~多云,西南风,小于3级
2018/8/4,广州,星期六,35,26,阴,南风,小于3级
2018/7/14,广州,星期六,30,25,小到中雨,东风,3级
2018/7/15,广州,星期日,30,25,小到中雨,东风,3级
2018/8/7,广州,星期二,32,26,小雨,东风,小于3级
2018/8/8,广州,星期三,34,27,多云,东风,小于3级
2018/8/9,广州,星期四,34,25,多云,东风,3级
2018/8/10,广州,星期五,30,25,雨,东风,3级
2018/8/11,广州,星期六,29,25,雨,东风,3级
2018/8/12,广州,星期日,31,25,雨,东北风,小于3级
2018/8/13,广州,星期一,33,25,阴,东风,3级
2018/8/14,广州,星期二,31,25,小雨,东北风,3级
2018/8/15,广州,星期三,31,25,多云,东风,3级
2018/8/16,广州,星期四,30,26,阴,东南风,3级
2018/7/17,广州,星期二,36,26,小到中雨,东北风,3级
2018/8/18,广州,星期六,32,26,雨,西南风,小于3级
2018/7/23,广州,星期一,32,25,小到中雨,东南风,3级
2018/10/15,广州,星期一,27,21,小到中雨,西北风,小于3级
2018/10/16,广州,星期二,25,20,小到中雨,北风,小于3级
2018/10/17,广州,星期三,24,19,小到中雨,北风,小于3级
2018/11/16,广州,星期五,25,19,小到中雨,东北风,小于3级
2019/3/4,广州,星期一,22,15,小到中雨,东风,3级
2018/8/25,广州,星期六,34,26,阴,北风,3级
2019/4/15,广州,星期一,24,19,小到中雨,东北风,小于3级
2018/8/27,广州,星期一,32,26,多云,西风,小于3级
2021/6/1,广州,星期二,30,25,小到中雨,东风,小于3级
2018/8/29,广州,星期三,29,25,多云,南风,3级
2022/3/23,广州,星期三,16,12,小到中雨,北风,小于3级
2018/8/31,广州,星期五,30,25,多云,东南风,3级
2018/9/1,广州,星期六,29,25,多云,东南风,小于3级
2018/9/2,广州,星期日,30,25,多云,南风,小于3级
2018/9/3,广州,星期一,32,25,多云,西南风,小于3级
2018/9/4,广州,星期二,33,25,多云,西风,小于3级
2018/9/5,广州,星期三,35,26,阴,西北风,小于3级
2018/9/6,广州,星期四,34,26,多云,东南风,小于3级
2022/4/19,广州,星期二,19,15,小到中雨,东南风,小于3级
2018/9/8,广州,星期六,32,24,多云,北风,3级
2018/9/9,广州,星期日,30,23,多云,北风,3级
2018/9/10,广州,星期一,32,23,多云,北风,小于3级
2018/9/11,广州,星期二,32,24,多云,北风,3级
2018/9/12,广州,星期三,31,24,多云,东北风,3级
2018/9/13,广州,星期四,32,24,晴,东风,小于3级
2018/9/14,广州,星期五,34,25,晴,北风,小于3级
2018/9/15,广州,星期六,35,26,多云,北风,4级
2022/4/30,广州,星期六,31,16,小到中雨,东北风,小于3级
2018/9/17,广州,星期一,29,25,多云,东南风,5级
2018/9/18,广州,星期二,32,25,多云,东南风,3级
2018/9/19,广州,星期三,34,24,晴,西北风,小于3级
2018/9/20,广州,星期四,34,25,多云,西北风,小于3级
2018/9/21,广州,星期五,34,25,多云,西南风,小于3级
2018/9/22,广州,星期六,33,25,多云,西风,小于3级
2018/9/23,广州,星期日,31,26,多云,南风,小于3级
2018/9/24,广州,星期一,31,23,多云,东北风,小于3级
2018/9/25,广州,星期二,30,25,多云,东南风,小于3级
2018/9/26,广州,星期三,32,25,多云,西南风,小于3级
2018/9/27,广州,星期四,31,25,晴,东北风,小于3级
2018/9/28,广州,星期五,32,22,多云,北风,3级
2018/9/29,广州,星期六,29,22,多云,北风,3级
2018/9/30,广州,星期日,31,20,多云,北风,3级
2023/5/1,广州,星期一,26,19,多云,东南风,3级
2023/5/2,广州,星期二,27,22,多云,南风,小于3级
2023/5/3,广州,星期三,29,23,多云,南风,3级
2023/5/4,广州,星期四,31,25,阴~多云,南风,3级
2023/5/5,广州,星期五,30,25,多云,东南风,小于3级
2023/5/6,广州,星期六,29,20,多云~大雨,南风,3级
2023/5/7,广州,星期日,26,20,暴风雨~小雨,西北风,小于3级
2023/5/8,广州,星期一,23,21,多云~阵雨,北风,小于3级
2023/5/9,广州,星期二,25,21,多云~阴,东南风,小于3级
2023/5/10,广州,星期三,26,21,多云~阴,南风,3级
2023/5/11,广州,星期四,23,21,阴~阵雨,北风,小于3级
2023/5/12,广州,星期五,21,20,小雨,东北风,小于3级
2023/5/13,广州,星期六,25,20,多云~中雨,西北风,小于3级
2023/5/14,广州,星期日,26,20,多云,南风,0级
2023/5/15,广州,星期一,30,20,多云,北风,小于3级
2023/5/16,广州,星期二,28,23,多云~雷阵雨,南风,小于3级
2023/5/17,广州,星期三,32,24,多云~雷阵雨,东南风,小于3级
2023/5/18,广州,星期四,35,25,阴~中雨,东风,小于3级
2023/5/19,广州,星期五,33,25,中雨~多云,东南风,小于3级
2023/5/20,广州,星期六,33,26,多云,南风,小于3级
2023/5/21,广州,星期日,34,27,多云,南风,3级
2023/5/22,广州,星期一,34,23,中雨,北风,3级
2023/5/23,广州,星期二,26,23,多云~阵雨,东南风,4级
2023/5/24,广州,星期三,27,22,中雨~雷阵雨,东风,小于3级
2023/5/25,广州,星期四,32,26,多云,南风,小于3级
2023/5/26,广州,星期五,33,26,多云,南风,3级
2023/5/27,广州,星期六,34,27,多云~晴,南风,3级
2023/5/28,广州,星期日,33,26,多云~晴,南风,小于3级
2023/5/29,广州,星期一,35,26,晴,南风,小于3级
2023/5/30,广州,星期二,38,28,晴,西北风,小于3级
2023/5/31,广州,星期三,37,27,多云~雷阵雨,北风,小于3级
2013/8/1,深圳,星期四,31,26,阵雨,东风,小于3级~3-4级
2013/8/2,深圳,星期五,29,25,中雨~暴风雨,东风~东南风,小于3级~4-5级
2013/8/3,深圳,星期六,29,25,大雨,东南风,4-5级~3-4级
2013/8/4,深圳,星期日,32,27,多云,微风,小于3级
2013/8/5,深圳,星期一,33,27,多云,微风,小于3级
2013/8/6,深圳,星期二,33,26,多云,微风,小于3级
2013/8/7,深圳,星期三,32,27,多云~阵雨,微风,小于3级
2013/8/8,深圳,星期四,32,27,多云,微风,小于3级
2013/8/9,深圳,星期五,33,27,晴,微风,小于3级
2013/8/10,深圳,星期六,34,27,多云,微风,小于3级
2013/8/11,深圳,星期日,34,28,多云,微风,小于3级
2013/8/12,深圳,星期一,33,26,晴,微风,小于3级
2013/8/13,深圳,星期二,31,26,多云~阵雨,微风~东风,小于3级~4-5级
2013/8/14,深圳,星期三,29,25,暴风雨,东南风,5-6级
2013/8/15,深圳,星期四,28,25,暴风雨,微风,小于3级
2013/8/16,深圳,星期五,29,26,暴风雨~中雨,南风,3-4级
2013/8/17,深圳,星期六,28,25,暴风雨,微风,小于3级
2013/8/18,深圳,星期日,29,25,大雨~中雨,微风,小于3级
2013/8/19,深圳,星期一,32,26,中雨~小雨,微风,小于3级
2013/8/20,深圳,星期二,32,26,阵雨,微风,小于3级
2013/8/21,深圳,星期三,33,26,多云~阵雨,微风,小于3级
2013/8/22,深圳,星期四,31,26,阵雨~雷阵雨,微风,小于3级
2013/8/23,深圳,星期五,30,26,中雨~暴风雨,微风,小于3级
2013/8/24,深圳,星期六,29,25,大雨,微风,小于3级
2013/8/25,深圳,星期日,32,26,阵雨,微风,小于3级
2013/8/26,深圳,星期一,32,27,多云,微风,小于3级
2013/8/27,深圳,星期二,33,26,多云,微风,小于3级
2013/8/28,深圳,星期三,33,27,多云,微风,小于3级
2013/8/29,深圳,星期四,33,27,多云,微风,小于3级
2013/8/30,深圳,星期五,32,26,多云~阵雨,微风,小于3级
2013/8/31,深圳,星期六,30,25,大雨,微风,小于3级
2020/2/1,天津,星期六,5,-1,多云~雪,东风,小于3级
2020/2/2,天津,星期日,2,-1,晴,北风,小于3级
2020/2/3,天津,星期一,5,-4,晴~多云,西南风,3级
2020/2/4,天津,星期二,2,-4,晴,东风,3级
2020/2/5,天津,星期三,0,-4,多云,东南风,3级
2020/2/6,天津,星期四,1,-3,多云,南风,小于3级
2020/2/7,天津,星期五,5,-3,晴,西风,小于3级
2020/2/8,天津,星期六,8,-2,晴,西北风,小于3级
2020/2/9,天津,星期日,9,-1,霾,西风,小于3级
2020/2/10,天津,星期一,12,-2,霾,东南风,小于3级
2020/2/11,天津,星期二,14,0,多云,南风,小于3级
2020/2/12,天津,星期三,14,1,多云~晴,西南风,小于3级
2020/2/13,天津,星期四,12,1,霾~雨,南风,3级
2020/2/14,天津,星期五,7,-2,阴,东北风,4级
2020/2/15,天津,星期六,0,-5,晴,西北风,4级
2020/2/16,天津,星期日,2,-6,晴,北风,4级
2020/2/17,天津,星期一,6,-5,晴,西北风,3级
2020/2/18,天津,星期二,10,-3,晴,西风,小于3级
2020/2/19,天津,星期三,9,0,晴,东风,3级
2020/2/20,天津,星期四,7,0,多云~阴,东风,小于3级
2020/2/21,天津,星期五,10,2,晴,西北风,小于3级
2020/2/22,天津,星期六,10,1,晴,西北风,3级
2020/2/23,天津,星期日,14,1,晴~多云,西南风,3级
2020/2/24,天津,星期一,11,3,小雨~雨,东风,3级
2020/2/25,天津,星期二,8,3,晴,东风,3级
2020/2/26,天津,星期三,8,1,晴~多云,东南风,小于3级
2020/2/27,天津,星期四,7,1,阴,南风,小于3级
2020/2/28,天津,星期五,10,1,晴,西南风,小于3级
2020/2/29,天津,星期六,6,2,阴,东南风,小于3级
2021/1/1,天津,星期五,2,-7,晴,东北风,小于3级
2021/1/2,天津,星期六,1,-6,晴,东北风,小于3级
2021/1/3,天津,星期日,0,-4,阴,东北风,小于3级
2021/1/4,天津,星期一,0,-8,晴,北风,3级
2021/1/5,天津,星期二,-1,-8,晴,西北风,3级
2021/1/6,天津,星期三,0,-17,晴,西北风,5级
2021/1/7,天津,星期四,-7,-14,晴,西北风,3级
2021/1/8,天津,星期五,-3,-9,晴,西北风,3级
2021/1/9,天津,星期六,0,-7,晴,西北风,3级
2021/1/10,天津,星期日,1,-6,阴,西北风,3级
2021/1/11,天津,星期一,2,-6,阴,西北风,3级
2021/1/12,天津,星期二,6,-5,霾,西南风,小于3级
2021/1/13,天津,星期三,8,-1,晴,北风,3级
2021/1/14,天津,星期四,5,-2,多云,东风,小于3级
2021/1/15,天津,星期五,3,-7,晴,北风,3级
2021/1/16,天津,星期六,1,-6,晴,西北风,3级
2021/1/17,天津,星期日,3,-4,晴,西风,3级
2021/1/18,天津,星期一,5,-3,晴,东北风,3级
2021/1/19,天津,星期二,-2,-6,晴,东北风,3级
2021/1/20,天津,星期三,1,-3,多云,北风,小于3级
2021/1/21,天津,星期四,11,1,霾,西风,小于3级
2021/1/22,天津,星期五,4,-4,阴,东风,小于3级
2021/1/23,天津,星期六,5,-3,晴,西南风,小于3级
2021/1/24,天津,星期日,4,-2,多云,南风,小于3级
2021/1/25,天津,星期一,5,-2,晴,北风,小于3级
2021/1/26,天津,星期二,8,-2,晴,西北风,小于3级
2021/1/27,天津,星期三,7,-4,霾,西风,3级
2021/1/28,天津,星期四,-2,-7,晴,西北风,4级
2021/1/29,天津,星期五,4,-4,晴,南风,小于3级
2021/1/30,天津,星期六,6,-3,晴,东风,3级
2021/1/31,天津,星期日,2,-4,晴,东北风,小于3级
2022/11/1,天津,星期二,16,9,晴,北风,小于3级
